"","...1","id","user_id","user_login","user_name","game_id","game_name","type","title","viewer_count","started_at","language","thumbnail_url","tag_ids","is_mature"
"895","97","47317594829","260406520","meriums","meriums","516575","VALORANT","live","spike rushin","18","2022-10-17T03:38:25Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_meriums-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"896","98","41400227819","504110436","lakieats","lakieats","516575","VALORANT","live","amateur hours ♡ [ara/eng]","18","2022-10-17T05:03:02Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_lakieats-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"897","99","41400209963","597882407","lexzoo","lexzoo","516575","VALORANT","live","♡ egirl destroys toxic men on valorant ♡ !discord !twitter !tiktok","18","2022-10-17T04:57:26Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_lexzoo-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"898","100","41398986875","99246488","momoki","Momoki","516575","VALORANT","live","sp00ky scary skeleton  P.S Stay hydrated !discord !toaster !rank","14","2022-10-16T23:00:10Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_momoki-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"899","1","47322348573","275248770","will1us","will1us","516575","VALORANT","live","SUB CUSTOMS | !ads !discord !backstory","458","2022-10-18T03:26:49Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_will1us-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"900","2","39775503143","133047264","dub5tep","Dub5teP","516575","VALORANT","live","TS DubsteP Last day of Act! // No cam // !socials","351","2022-10-18T05:10:57Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_dub5tep-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"901","3","41403251467","161716890","alexandrrriiia","Alexandrrriiia","516575","VALORANT","live","another monday with YuneKokoro! | !GamerSupps !tiktok !links","233","2022-10-18T02:13:51Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_alexandrrriiia-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"902","4","47321736845","129841579","purevns","PureVNS","516575","VALORANT","live","? PureVNS | vibin | NEW EMOTES @ 500 SUBS!! | !socials","217","2022-10-18T01:44:47Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_purevns-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"903","5","41404059307","97570759","suto","Suto","516575","VALORANT","live","Punz & Jett painting ^.^ !CP FOR MORE | !GG | !website | !senpai |","209","2022-10-18T06:03:01Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_suto-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"904","6","41403484379","504411953","sarhmarie","sarhmarie","516575","VALORANT","live","5v5 Livvs community WHO WILL WIN","147","2022-10-18T03:10:34Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sarhmarie-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"905","7","41402915771","198669420","livvcote","livvcote","516575","VALORANT","live","10 MANS W/ VIEWERS !socials !discord","107","2022-10-18T01:04:54Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_livvcote-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""1eba3cfe-51cc-460a-8259-bc8bb987f904"", ""83341063-b1f1-4340-a0c5-ffcad0257920"")","FALSE"
"906","8","41403671339","568939788","wahoopunch","wahoopunch","516575","VALORANT","live","viewer customs then maybe some ow | !socials !seeemotes","97","2022-10-18T03:59:57Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_wahoopunch-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"907","9","41399733915","719113858","vaempy","vaempy","516575","VALORANT","live","♡ uncapped bday subathon ♡ day 2 ♡ !subathon !discord !socials","94","2022-10-17T02:37:25Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_vaempy-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"908","10","41404108747","271826835","wronskioce","WRONSKIoce","516575","VALORANT","live","GE WRONSKI, Ranked. #GEFIGHTING","87","2022-10-18T06:22:09Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_wronskioce-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"909","11","47321838589","472253629","pinkeeplays","pinkeeplays","516575","VALORANT","live","lil bit of valo with hcjustin & bloody | !discord !socials !music","87","2022-10-18T01:59:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_pinkeeplays-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"910","12","41403835003","161933020","xina","Xina","516575","VALORANT","live","BIG CHATTING VIBES","86","2022-10-18T04:46:47Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_xina-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"911","13","41403246219","27094456","career","Career","516575","VALORANT","live","Radiant Valorant Mental Asylum @careertwitch","70","2022-10-18T02:12:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_career-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"912","14","40363218537","719374530","rexgunderson","RexGunderson","516575","VALORANT","live","Gloop, Guns, and Beyond","67","2022-10-17T22:58:30Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_rexgunderson-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"913","15","39775163367","533584901","tgnikki_","tgnikki_","516575","VALORANT","live","AGWIKASAN 2022 VALORANT SEMI-FINALS","65","2022-10-18T01:01:51Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_tgnikki_-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""b13ce7d5-d513-49ff-a957-76f193df42aa"")","FALSE"
"914","16","40364721641","133985206","oradio","oRadio","516575","VALORANT","live","(immortal) customs :p | !twitter !meow","57","2022-10-18T04:38:42Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_oradio-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"915","17","40364006377","100041244","terasite","Terasite","516575","VALORANT","live","Asian | LOST MY VOICE UNFORTUNATELY... <3 :] | LURKERS APPRECIATED | DAY 142 STREAK!!","55","2022-10-18T01:41:14Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_terasite-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"916","18","41403466027","42362111","ringdongding","RingDongDing","516575","VALORANT","live","kpop and valorant (no makeup stream) !yt","51","2022-10-18T03:06:15Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ringdongding-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"917","19","41403207883","80707864","sugatashin","SugataShin","516575","VALORANT","live","💙 Valo Date <3 ▷▷ !reveal !socials !7tv","51","2022-10-18T02:03:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sugatashin-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"918","20","41403607371","198815906","jessica49","Jessica49","516575","VALORANT","live","🎃🎃DRINKING RESPONSIBLY + FINDING MY VALORANT SOULMATE :) 🎃🎃| !socials !yt !podcast !ig2","50","2022-10-18T03:42:42Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jessica49-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"919","21","41403609835","159264965","kayvalo","kayvalo","516575","VALORANT","live","unrated","50","2022-10-18T03:43:25Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_kayvalo-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"920","22","41403454363","63148811","joemar","Joemar","516575","VALORANT","live","valorant 2 | !clown emotes are live!","49","2022-10-18T03:03:25Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_joemar-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"921","23","41402795819","190941667","twinkuu","twinkuu","516575","VALORANT","live","flashing my teammates pov 🌸 short streamm 🌸 !discord !twitter :3","44","2022-10-18T00:49:34Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_twinkuu-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"922","24","41402659771","577877322","keats","keats","516575","VALORANT","live","MONDAY REACTS FO YO AZZ","43","2022-10-18T00:27:11Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_keats-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"923","25","41403833803","490603885","hxrmoney","hxrmoney","516575","VALORANT","live","I MISSED U :3 l !discord !spotify !twitter","43","2022-10-18T04:46:23Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_hxrmoney-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"924","26","41403845179","94600929","chefshabba","ChefShabba","516575","VALORANT","live","!schedule","43","2022-10-18T04:49:59Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_chefshabba-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"925","27","47321806685","492872700","icharleyjo","iCharleyJo","516575","VALORANT","live","battlepass stuffs | !birthday !ga !adv !ice","42","2022-10-18T01:54:53Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_icharleyjo-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"926","28","41403859947","83205204","imgirlytv","ImGirlyTV","516575","VALORANT","live","Immortal Gameplay | !rank !alt","41","2022-10-18T04:55:05Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_imgirlytv-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"927","29","41403815147","668998661","xmidty","xMidty","516575","VALORANT","live","PEW PEW PEW","41","2022-10-18T04:40:29Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_xmidty-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""9d1fcbc7-0da5-4fe9-9249-d64bafddb403"", ""adc4a830-07f5-457b-95e5-5ab6cc1f9af3"", ""ff56eeeb-99ed-4a60-93fc-0b3f05d8661e"", ""048c2c71-5ba9-4d71-b82e-8e0ed72a4785"", ""3575df89-da01-4fc1-939c-b5465093ed04"")","TRUE"
"928","30","47322562557","573550940","kitchenkillz","KitchenKillz","516575","VALORANT","live","droppin' 30's on val","40","2022-10-18T04:13:07Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_kitchenkillz-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"929","31","41402301531","97268355","haileyshiyu","haileyshiyu","516575","VALORANT","live","cozy chat + crochet/knits !goal !disc !throne","39","2022-10-17T23:09:09Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_haileyshiyu-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"930","32","40363499993","228525487","bunnyybb","Bunnyybb","516575","VALORANT","live","National Pasta day //Come Vibe // Bunny Smp // Come vibe // !kiss !milk !fmk","37","2022-10-18T00:00:25Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_bunnyybb-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"931","33","40363514473","206529812","c3ci","c3ci","516575","VALORANT","live","5 Foot 1 streamer plays Valorant | !twitter !partner","36","2022-10-18T00:04:54Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_c3ci-{width}x{height}.jpg","list(""ff56eeeb-99ed-4a60-93fc-0b3f05d8661e"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"932","34","47320711069","217807109","highkeyangel","highkeyangel","516575","VALORANT","live","angel | gamer girl is washed | !rank !donogoal !lft","36","2022-10-17T23:14:59Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_highkeyangel-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"933","35","41403428123","245042062","veinvt","VeinVT","516575","VALORANT","live","Good Evening, Some valo then maybe FFXIV??","33","2022-10-18T02:58:05Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_veinvt-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"934","36","41402830859","53115758","klieuvt","klieuVT","516575","VALORANT","live","the voice just keep getting deepuh n deepuh","32","2022-10-18T00:55:49Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_klieuvt-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"935","37","39773546215","228313047","maenorii","Maenorii","516575","VALORANT","live","monka !24","31","2022-10-17T10:31:55Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_maenorii-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"936","38","41403355867","469626449","bewa","bewa","516575","VALORANT","live","weeeeeeeeee","29","2022-10-18T02:39:56Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_bewa-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"937","39","41403915771","500065166","artisansamaritan","ArtisanSamaritan","516575","VALORANT","live","Valo Chill with Oats","28","2022-10-18T05:12:09Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_artisansamaritan-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"938","40","39775535959","528583923","yayjordie","yayjordie","516575","VALORANT","live","RARE NORMAL TIMING STREAM ON LAST DAY OF RANK !!!","27","2022-10-18T05:30:59Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_yayjordie-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"939","41","39775507831","142330548","yuwiaa","yuwiaa","516575","VALORANT","live","meow meow [eng/中] ✧･ﾟ !bnet !record","27","2022-10-18T05:13:38Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_yuwiaa-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"940","42","41403115899","547315928","piddywickles","piddywickles","516575","VALORANT","live","i've yeed my last haw. !discord","27","2022-10-18T01:43:40Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_piddywickles-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"941","43","40364603913","450345540","hooligan53x","hooligan53x","516575","VALORANT","live","Nos vemos en dos semanasssss 🫡 || IG: hooligangt 😈 || !ig !tw !redes !discord","27","2022-10-18T03:55:21Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_hooligan53x-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"942","44","41399119915","640159975","awolxm41nsusp3kt","AWOLxM41NSUSP3KT","516575","VALORANT","live","6th day UNCAPPED SUBATHON! BOUT TO GET MY FACE TATTED!! [I DO NOT OWN ANY RIGHTS TO THE MUSIC PLAYED IN STREAM]","27","2022-10-16T23:42:23Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_awolxm41nsusp3kt-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"943","45","41403804155","173721704","ojoutan","ojoutan","516575","VALORANT","live","plz teach me how to be a savage !hellofresh #ad","25","2022-10-18T04:37:16Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ojoutan-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"944","46","47319676701","735924357","moguvt","moguVT","516575","VALORANT","live","back to the ye ole grind","25","2022-10-17T20:16:42Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_moguvt-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"945","47","41403448651","553323623","cherbe4r","Cherbe4r","516575","VALORANT","live","Scary Fun Valo Time >.<","25","2022-10-18T03:02:21Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_cherbe4r-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"946","48","47322317693","567347405","sailorbruuu","SailorBruuu","516575","VALORANT","live","Your favorite bottom frag :D  | !discord !rank","25","2022-10-18T03:20:20Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sailorbruuu-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""81e9d348-82e5-4c4f-a140-d2b3779b912d"", ""dffe48c0-951f-4bc3-a4a6-77a556988b70"", ""83341063-b1f1-4340-a0c5-ffcad0257920"", ""ad18ee82-c0b2-46d4-b4f9-d45994443bd7"", ""1eba3cfe-51cc-460a-8259-bc8bb987f904"")","FALSE"
"947","49","41403453131","39626476","ryukitsumi","RyukiTsumi","516575","VALORANT","live","I want to play Harbor already | !patreon !socials !discord |","24","2022-10-18T03:03:12Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ryukitsumi-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"948","50","41403697131","50469147","aimatory","Aimatory","516575","VALORANT","live","Lonely sleep deprived E-kitten will meow for duo | Day#59 | !handsize, !tiktok, !youtube, !squad, !discord","24","2022-10-18T04:06:01Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_aimatory-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"949","51","47322544189","94774941","reuphd","ReUpHD","516575","VALORANT","live","0.o | o.0","23","2022-10-18T04:08:46Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_reuphd-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"950","52","41403875419","506792939","jo2uke","jo2uke","516575","VALORANT","live","omg! im affiliate! POGCHAMPION! (in house games)","23","2022-10-18T04:59:42Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_jo2uke-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"951","53","47322708765","430009125","vzarty","vZarty","516575","VALORANT","live","yo !sub !socials !discord","23","2022-10-18T04:54:28Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_vzarty-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"952","54","40362636537","197689168","brittbratt313","Brittbratt313","516575","VALORANT","live","~Some New Emotes Live~ | ~Cutie Crew~","23","2022-10-17T21:29:42Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_brittbratt313-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"953","55","41403484331","53068555","kytoshi","Kytoshi","516575","VALORANT","live","🌌 New Act Waiting Room 🌌","23","2022-10-18T03:10:32Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_kytoshi-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"954","56","41404093099","518810262","nicsharrock","nicsharrock","516575","VALORANT","live","<3","23","2022-10-18T06:16:07Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_nicsharrock-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"955","57","39775593911","727392472","verudemi","Verudemi","516575","VALORANT","live","Fun day with HiveTV","21","2022-10-18T06:05:15Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_verudemi-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"956","58","41403521691","630721824","nhikobun","nhikobun","516575","VALORANT","live","cheeky baka  | !discord  !love !sussy !socials","21","2022-10-18T03:20:00Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_nhikobun-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
